session,prey_transect_id_prey,species,prey_tl
144,9801,masked goby,2
144,9801,masked goby,2
144,9801,masked goby,2
144,9801,masked goby,2
144,9801,masked goby,2
144,9801,masked goby,2
144,9801,masked goby,2
144,9801,masked goby,2
144,9801,masked goby,2
144,9801,masked goby,2
144,9801,masked goby,2
144,9801,masked goby,2
144,9801,masked goby,2
144,9801,masked goby,2
144,9801,masked goby,2
144,9801,masked goby,2
144,9801,masked goby,4
144,9801,masked goby,4
144,9801,masked goby,4
144,9801,masked goby,4
144,9801,masked goby,4
144,9801,masked goby,4
144,9801,masked goby,4
144,9801,masked goby,4
144,9801,masked goby,4
144,9801,masked goby,4
144,9801,masked goby,4
144,9801,masked goby,4
144,9801,masked goby,4
144,9801,masked goby,4
144,9801,masked goby,4
144,9801,masked goby,4
144,9801,masked goby,4
144,9801,masked goby,4
144,9801,masked goby,4
144,9801,masked goby,4
144,9801,masked goby,4
144,9801,masked goby,4
144,9801,masked goby,4
144,9801,masked goby,4
144,9801,masked goby,4
144,9801,masked goby,4
144,9801,masked goby,4
144,9801,masked goby,4
144,9801,masked goby,4
144,9801,masked goby,4
144,9801,masked goby,4
144,9801,masked goby,4
144,9801,masked goby,4
144,9801,masked goby,4
144,9801,masked goby,4
144,9801,masked goby,4
144,9801,masked goby,4
144,9801,masked goby,4
144,9801,masked goby,4
144,9801,masked goby,4
144,9801,masked goby,4
144,9801,masked goby,4
144,9801,masked goby,4
144,9801,masked goby,4
144,9801,masked goby,4
144,9801,masked goby,4
144,9801,masked goby,4
144,9801,masked goby,4
144,9801,masked goby,4
144,9801,masked goby,4
144,9801,masked goby,4
144,9801,masked goby,4
144,9801,masked goby,4
144,9801,masked goby,4
144,9801,masked goby,4
144,9801,masked goby,4
144,9801,masked goby,4
144,9801,masked goby,4
144,9801,masked goby,4
144,9801,masked goby,4
144,9801,masked goby,4
144,9801,masked goby,4
144,9801,masked goby,4
144,9801,masked goby,4
144,9801,masked goby,4
144,9801,masked goby,4
144,9801,masked goby,4
144,9801,masked goby,4
144,9801,masked goby,4
144,9801,masked goby,4
144,9801,masked goby,4
144,9801,masked goby,4
144,9801,masked goby,4
144,9801,masked goby,4
144,9801,masked goby,4
144,9801,masked goby,4
144,9801,masked goby,4
144,9801,masked goby,4
144,9801,masked goby,4
144,9801,masked goby,4
144,9801,masked goby,4
144,9801,masked goby,4
144,9801,masked goby,4
144,9801,masked goby,4
144,9801,masked goby,3
144,9801,masked goby,3
144,9801,masked goby,3
144,9801,masked goby,3
144,9801,masked goby,3
144,9801,masked goby,4
144,9801,masked goby,4
144,9801,masked goby,4
144,9801,masked goby,4
144,9801,masked goby,2
144,9801,masked goby,2
144,9801,masked goby,2
144,9801,masked goby,2
144,9801,masked goby,2
144,9801,masked goby,2
144,9801,masked goby,2
144,9801,masked goby,2
144,9801,masked goby,3
144,9801,masked goby,3
144,9801,masked goby,3
144,9801,masked goby,3
144,9801,masked goby,3
144,9801,masked goby,3
144,9801,masked goby,3
144,9801,masked goby,3
144,9801,masked goby,3
144,9801,masked goby,3
144,9801,masked goby,3
144,9801,masked goby,3
144,9801,masked goby,3
144,9801,masked goby,3
144,9801,masked goby,3
144,9801,masked goby,3
144,9801,masked goby,3
144,9801,masked goby,3
144,9801,masked goby,3
144,9801,masked goby,3
144,9801,masked goby,3
144,9801,masked goby,3
144,9801,masked goby,3
144,9801,masked goby,3
144,9801,masked goby,3
144,9801,masked goby,3
144,9801,butter hamlet,12
144,9801,scrawled filefish,55
144,9801,greenblotch parrotfish,6
144,9801,greenblotch parrotfish,4
144,9801,princess parrotfish,8
144,9801,princess parrotfish,8
144,9801,princess parrotfish,13
144,9801,redband parrotfish,12
144,9801,redband parrotfish,6
144,9801,redband parrotfish,4
144,9801,redband parrotfish,3
144,9801,redband parrotfish,4
144,9801,redband parrotfish,8
144,9801,redband parrotfish,12
144,9801,stoplight parrotfish,8
144,9801,striped parrotfish,2
144,9801,striped parrotfish,2
144,9801,bluehead wrasse,10
144,9801,bluehead wrasse,10
144,9801,bluehead wrasse,8
144,9801,bluehead wrasse,8
144,9801,bluehead wrasse,8
144,9801,bluehead wrasse,10
144,9801,bluehead wrasse,8
144,9801,bluehead wrasse,8
144,9801,bluehead wrasse,7
144,9801,bluehead wrasse,10
144,9801,bluehead wrasse,8
144,9801,bluehead wrasse,8
144,9801,bluehead wrasse,7
144,9801,bluehead wrasse,7
144,9801,bluehead wrasse,7
144,9801,bluehead wrasse,7
144,9801,bluehead wrasse,7
144,9801,bluehead wrasse,6
144,9801,bluehead wrasse,6
144,9801,bluehead wrasse,6
144,9801,bluehead wrasse,6
144,9801,bluehead wrasse,6
144,9801,bluehead wrasse,6
144,9801,bluehead wrasse,6
144,9801,bluehead wrasse,6
144,9801,bluehead wrasse,6
144,9801,bluehead wrasse,6
144,9801,bluehead wrasse,3
144,9801,bluehead wrasse,3
144,9801,bluehead wrasse,4
144,9801,bluehead wrasse,4
144,9801,bluehead wrasse,7
144,9801,bluehead wrasse,7
144,9801,bluehead wrasse,7
144,9801,bluehead wrasse,7
144,9801,bluehead wrasse,7
144,9801,bluehead wrasse,7
144,9801,bluehead wrasse,7
144,9801,bluehead wrasse,7
144,9801,bluehead wrasse,7
144,9801,bluehead wrasse,7
144,9801,bluehead wrasse,7
144,9801,bluehead wrasse,7
144,9801,bluehead wrasse,2
144,9801,bluehead wrasse,8
144,9801,bluehead wrasse,8
144,9801,bluehead wrasse,8
144,9801,bluehead wrasse,8
144,9801,bluehead wrasse,8
144,9801,bluehead wrasse,8
144,9801,bluehead wrasse,8
144,9801,bluehead wrasse,8
144,9801,bluehead wrasse,8
144,9801,bluehead wrasse,8
144,9801,bluehead wrasse,8
144,9801,bluehead wrasse,8
144,9801,creole wrasse,3
144,9801,sharpnose puffer,4
144,9801,sharpnose puffer,3
144,9801,sharpnose puffer,5
145,9814,foureye butterflyfish,7
145,9814,beaugregory,6
145,9814,threespot damselfish,9
145,9814,bridled goby,4
145,9814,masked goby,3
145,9814,masked goby,3
145,9814,masked goby,3
145,9814,bluestriped grunt,245
145,9814,bluestriped grunt,25
145,9814,bluestriped grunt,17
145,9814,french grunt,17
145,9814,french grunt,15
145,9814,white grunt,18
145,9814,butter hamlet,8
145,9814,blue parrotfish,10
145,9814,redband parrotfish,4
145,9814,redband parrotfish,4
145,9814,redband parrotfish,4
145,9814,redband parrotfish,17
145,9814,redband parrotfish,14
145,9814,redband parrotfish,12
145,9814,redband parrotfish,5
145,9814,redband parrotfish,9
145,9814,redband parrotfish,3
145,9814,redband parrotfish,3
145,9814,stoplight parrotfish,5
145,9814,stoplight parrotfish,3
145,9814,stoplight parrotfish,8
145,9814,stoplight parrotfish,11
145,9814,stoplight parrotfish,7
145,9814,stoplight parrotfish,6
145,9814,stoplight parrotfish,5
145,9814,stoplight parrotfish,4
145,9814,striped parrotfish,12
145,9814,striped parrotfish,9
145,9814,yellowtail snapper,14
145,9814,bluehead wrasse,6
145,9814,bluehead wrasse,5
145,9814,bluehead wrasse,5
145,9814,bluehead wrasse,8
145,9814,bluehead wrasse,7
145,9814,yellowhead wrasse,8
145,9814,sharpnose puffer,6
145,9815,queen angelfish,12
145,9815,beaugregory,7
145,9815,bicolor damselfish,6
145,9815,threespot damselfish,7
145,9815,bridled goby,2
145,9815,goldspot goby,5
145,9815,masked goby,3
145,9815,masked goby,3
145,9815,masked goby,2
145,9815,bluestriped grunt,14
145,9815,french grunt,15
145,9815,white grunt,15
145,9815,white grunt,15
145,9815,white grunt,19
145,9815,white grunt,19
145,9815,white grunt,19
145,9815,white grunt,19
145,9815,butter hamlet,7
145,9815,midnight parrotfish,8
145,9815,redband parrotfish,6
145,9815,redband parrotfish,7
145,9815,redband parrotfish,8
145,9815,redband parrotfish,5
145,9815,redband parrotfish,6
145,9815,redband parrotfish,12
145,9815,redband parrotfish,7
145,9815,redband parrotfish,7
145,9815,redband parrotfish,5
145,9815,stoplight parrotfish,3
145,9815,stoplight parrotfish,4
145,9815,stoplight parrotfish,10
145,9815,stoplight parrotfish,6
145,9815,stoplight parrotfish,5
145,9815,stoplight parrotfish,4
145,9815,stoplight parrotfish,6
145,9815,stoplight parrotfish,26
145,9815,stoplight parrotfish,25
145,9815,stoplight parrotfish,8
145,9815,stoplight parrotfish,6
145,9815,stoplight parrotfish,6
145,9815,stoplight parrotfish,5
145,9815,stoplight parrotfish,4
145,9815,striped parrotfish,8
145,9815,striped parrotfish,8
145,9815,striped parrotfish,8
145,9815,striped parrotfish,8
145,9815,striped parrotfish,8
145,9815,striped parrotfish,8
145,9815,striped parrotfish,8
145,9815,striped parrotfish,8
145,9815,striped parrotfish,10
145,9815,striped parrotfish,10
145,9815,striped parrotfish,5
145,9815,striped parrotfish,5
145,9815,striped parrotfish,5
145,9815,striped parrotfish,5
145,9815,striped parrotfish,6
145,9815,striped parrotfish,10
145,9815,striped parrotfish,9
145,9815,striped parrotfish,8
145,9815,striped parrotfish,5
145,9815,striped parrotfish,5
145,9815,gray snapper,21
145,9815,yellowtail snapper,15
145,9815,doctorfish,19
145,9815,ocean surgeonfish,15
145,9815,bluehead wrasse,9
145,9815,puddingwife,6
145,9815,trumpetfish,60
145,9815,sharpnose puffer,7
145,9815,smooth trunkfish,16
146,9812,colon goby,4
146,9812,colon goby,4
146,9812,pallid goby,5
146,9812,masked goby,4
146,9812,masked goby,4
146,9812,masked goby,3
146,9812,masked goby,3
146,9812,masked goby,3
146,9812,bluestriped grunt,21
146,9812,bluestriped grunt,23
146,9812,bluestriped grunt,23
146,9812,bluestriped grunt,23
146,9812,bluestriped grunt,22
146,9812,bluestriped grunt,22
146,9812,bluestriped grunt,22
146,9812,bluestriped grunt,22
146,9812,bluestriped grunt,25
146,9812,bluestriped grunt,26
146,9812,bluestriped grunt,26
146,9812,bluestriped grunt,23
146,9812,bluestriped grunt,24
146,9812,white grunt,25
146,9812,white grunt,22
146,9812,white grunt,22
146,9812,white grunt,22
146,9812,white grunt,15
146,9812,white grunt,15
146,9812,white grunt,21
146,9812,white grunt,26
146,9812,white grunt,18
146,9812,white grunt,18
146,9812,white grunt,22
146,9812,white grunt,22
146,9812,white grunt,21
146,9812,white grunt,18
146,9812,white grunt,18
146,9812,white grunt,21
146,9812,white grunt,21
146,9812,butter hamlet,12
146,9812,butter hamlet,10
146,9812,midnight parrotfish,28
146,9812,redband parrotfish,8
146,9812,redband parrotfish,8
146,9812,redband parrotfish,6
146,9812,redband parrotfish,6
146,9812,redband parrotfish,6
146,9812,redband parrotfish,15
146,9812,redband parrotfish,14
146,9812,redband parrotfish,7
146,9812,redband parrotfish,6
146,9812,redband parrotfish,6
146,9812,redband parrotfish,7
146,9812,redband parrotfish,6
146,9812,redband parrotfish,5
146,9812,redband parrotfish,5
146,9812,redband parrotfish,6
146,9812,redband parrotfish,6
146,9812,redband parrotfish,5
146,9812,redband parrotfish,5
146,9812,redband parrotfish,5
146,9812,stoplight parrotfish,8
146,9812,stoplight parrotfish,6
146,9812,stoplight parrotfish,5
146,9812,stoplight parrotfish,5
146,9812,stoplight parrotfish,4
146,9812,stoplight parrotfish,4
146,9812,stoplight parrotfish,4
146,9812,stoplight parrotfish,5
146,9812,stoplight parrotfish,10
146,9812,stoplight parrotfish,8
146,9812,stoplight parrotfish,25
146,9812,stoplight parrotfish,16
146,9812,striped parrotfish,3
146,9812,striped parrotfish,3
146,9812,striped parrotfish,3
146,9812,striped parrotfish,3
146,9812,gray snapper,15
146,9812,gray snapper,25
146,9812,gray snapper,24
146,9812,gray snapper,23
146,9812,gray snapper,23
146,9812,gray snapper,24
146,9812,yellowtail snapper,16
146,9812,ocean surgeonfish,20
146,9812,sharpnose puffer,6
146,9813,beaugregory,5
146,9813,beaugregory,7
146,9813,beaugregory,4
146,9813,colon goby,3
146,9813,masked goby,4
146,9813,masked goby,4
146,9813,masked goby,4
146,9813,masked goby,4
146,9813,masked goby,4
146,9813,masked goby,3
146,9813,bluestriped grunt,18
146,9813,bluestriped grunt,20
146,9813,french grunt,16
146,9813,french grunt,14
146,9813,white grunt,23
146,9813,white grunt,21
146,9813,white grunt,15
146,9813,white grunt,15
146,9813,white grunt,15
146,9813,white grunt,15
146,9813,white grunt,15
146,9813,white grunt,15
146,9813,white grunt,15
146,9813,white grunt,15
146,9813,white grunt,15
146,9813,white grunt,15
146,9813,white grunt,15
146,9813,white grunt,15
146,9813,butter hamlet,7
146,9813,redband parrotfish,5
146,9813,redband parrotfish,5
146,9813,redband parrotfish,3
146,9813,redband parrotfish,4
146,9813,redband parrotfish,3
146,9813,redband parrotfish,3
146,9813,redband parrotfish,5
146,9813,redband parrotfish,4
146,9813,redband parrotfish,4
146,9813,redband parrotfish,5
146,9813,redband parrotfish,5
146,9813,redband parrotfish,5
146,9813,redband parrotfish,5
146,9813,redband parrotfish,5
146,9813,redband parrotfish,5
146,9813,redband parrotfish,5
146,9813,redband parrotfish,5
146,9813,redband parrotfish,7
146,9813,redband parrotfish,6
146,9813,redband parrotfish,3
146,9813,redband parrotfish,3
146,9813,redband parrotfish,3
146,9813,redband parrotfish,3
146,9813,redband parrotfish,4
146,9813,redband parrotfish,7
146,9813,stoplight parrotfish,7
146,9813,stoplight parrotfish,10
146,9813,stoplight parrotfish,7
146,9813,stoplight parrotfish,6
146,9813,stoplight parrotfish,4
146,9813,stoplight parrotfish,12
146,9813,stoplight parrotfish,6
146,9813,stoplight parrotfish,32
146,9813,striped parrotfish,5
146,9813,striped parrotfish,5
146,9813,striped parrotfish,5
146,9813,striped parrotfish,5
146,9813,striped parrotfish,5
146,9813,striped parrotfish,5
146,9813,striped parrotfish,4
146,9813,striped parrotfish,4
146,9813,striped parrotfish,4
146,9813,striped parrotfish,4
146,9813,striped parrotfish,4
146,9813,striped parrotfish,7
146,9813,striped parrotfish,6
146,9813,striped parrotfish,10
146,9813,striped parrotfish,7
146,9813,striped parrotfish,7
146,9813,striped parrotfish,5
146,9813,striped parrotfish,7
146,9813,striped parrotfish,7
146,9813,gray snapper,38
146,9813,gray snapper,28
146,9813,schoolmaster snapper,40
146,9813,schoolmaster snapper,28
146,9813,ocean surgeonfish,14
146,9813,bluehead wrasse,7
146,9813,clown wrasse,6
146,9813,sharpnose puffer,5
147,9808,bicolor damselfish,7
147,9808,bicolor damselfish,3
147,9808,bicolor damselfish,6
147,9808,bicolor damselfish,5
147,9808,bicolor damselfish,5
147,9808,bicolor damselfish,7
147,9808,bicolor damselfish,5
147,9808,bicolor damselfish,5
147,9808,bicolor damselfish,6
147,9808,bicolor damselfish,5
147,9808,bicolor damselfish,6
147,9808,bicolor damselfish,6
147,9808,bicolor damselfish,6
147,9808,bicolor damselfish,4
147,9808,bicolor damselfish,7
147,9808,bicolor damselfish,8
147,9808,bicolor damselfish,6
147,9808,bicolor damselfish,7
147,9808,bicolor damselfish,6
147,9808,bicolor damselfish,4
147,9808,bicolor damselfish,4
147,9808,bicolor damselfish,3
147,9808,blue chromis,8
147,9808,bridled goby,4
147,9808,bridled goby,4
147,9808,bridled goby,3
147,9808,bridled goby,2
147,9808,bridled goby,4
147,9808,bridled goby,2
147,9808,bridled goby,3
147,9808,bridled goby,3
147,9808,bridled goby,2
147,9808,bridled goby,2
147,9808,bridled goby,5
147,9808,bridled goby,3
147,9808,goldspot goby,3
147,9808,goldspot goby,5
147,9808,goldspot goby,4
147,9808,goldspot goby,2
147,9808,goldspot goby,3
147,9808,goldspot goby,4
147,9808,pallid goby,4
147,9808,atlantic spadefish,26
147,9808,atlantic spadefish,26
147,9808,atlantic spadefish,26
147,9808,redband parrotfish,5
147,9808,redband parrotfish,4
147,9808,redband parrotfish,6
147,9808,redband parrotfish,4
147,9808,redband parrotfish,5
147,9808,redband parrotfish,5
147,9808,redband parrotfish,2
147,9808,redband parrotfish,2
147,9808,striped parrotfish,12
147,9808,graysby,13
147,9808,harlequin bass,4
147,9808,harlequin bass,8
147,9808,longspine squirrelfish,28
147,9808,bluehead wrasse,7
147,9808,bluehead wrasse,7
147,9808,bluehead wrasse,7
147,9808,bluehead wrasse,7
147,9808,bluehead wrasse,7
147,9808,bluehead wrasse,7
147,9808,bluehead wrasse,7
147,9808,bluehead wrasse,7
147,9808,bluehead wrasse,7
147,9808,bluehead wrasse,8
147,9808,bluehead wrasse,8
147,9808,bluehead wrasse,7
147,9808,bluehead wrasse,7
147,9808,bluehead wrasse,7
147,9808,bluehead wrasse,11
147,9808,bluehead wrasse,9
147,9808,bluehead wrasse,7
147,9808,bluehead wrasse,7
147,9808,yellowhead wrasse,11
147,9808,yellowhead wrasse,4
147,9808,yellowhead wrasse,4
147,9808,yellowhead wrasse,7
147,9808,yellowhead wrasse,12
147,9808,yellowhead wrasse,7
147,9808,sharpnose puffer,4
147,9808,sharpnose puffer,5
147,9808,sharpnose puffer,4
147,9808,sharpnose puffer,4
147,9808,sharpnose puffer,3
147,9808,sharpnose puffer,3
147,9809,spotfin butterflyfish,11
147,9809,bicolor damselfish,6
147,9809,bicolor damselfish,7
147,9809,bicolor damselfish,6
147,9809,bicolor damselfish,6
147,9809,bicolor damselfish,4
147,9809,bicolor damselfish,4
147,9809,bicolor damselfish,5
147,9809,bicolor damselfish,5
147,9809,bicolor damselfish,6
147,9809,bicolor damselfish,3
147,9809,bicolor damselfish,4
147,9809,bicolor damselfish,3
147,9809,bicolor damselfish,4
147,9809,bicolor damselfish,3
147,9809,bicolor damselfish,4
147,9809,bicolor damselfish,2
147,9809,bicolor damselfish,3
147,9809,bicolor damselfish,6
147,9809,bicolor damselfish,5
147,9809,bicolor damselfish,6
147,9809,bicolor damselfish,3
147,9809,bicolor damselfish,6
147,9809,bicolor damselfish,4
147,9809,bicolor damselfish,6
147,9809,bicolor damselfish,5
147,9809,bicolor damselfish,5
147,9809,bicolor damselfish,4
147,9809,bicolor damselfish,4
147,9809,bicolor damselfish,6
147,9809,bicolor damselfish,6
147,9809,bicolor damselfish,2
147,9809,bicolor damselfish,3
147,9809,bicolor damselfish,4
147,9809,bicolor damselfish,3
147,9809,bridled goby,2
147,9809,bridled goby,4
147,9809,bridled goby,4
147,9809,bridled goby,4
147,9809,bridled goby,3
147,9809,bridled goby,4
147,9809,bridled goby,5
147,9809,goldspot goby,3
147,9809,butter hamlet,10
147,9809,princess parrotfish,7
147,9809,princess parrotfish,7
147,9809,princess parrotfish,8
